country,year,sex,age,suicides_no,suicides/100k pop,generation
Slovakia,2006,male,25-34 years,0,0.0,Generation X
Slovakia,2006,male,35-54 years,0,0.0,Boomers
Slovakia,2006,male,5-14 years,0,0.0,Millenials
Slovakia,2006,male,55-74 years,0,0.0,Silent
Slovakia,2006,male,75+ years,0,0.0,Silent
Slovakia,2007,female,15-24 years,0,0.0,Millenials
Slovakia,2007,female,25-34 years,0,0.0,Generation X
Slovakia,2007,female,35-54 years,0,0.0,Boomers
Slovakia,2007,female,5-14 years,0,0.0,Generation Z
Slovakia,2007,female,55-74 years,0,0.0,Silent
Slovakia,2007,female,75+ years,0,0.0,Silent
Slovakia,2007,male,15-24 years,0,0.0,Millenials
Slovakia,2007,male,25-34 years,0,0.0,Generation X
Slovakia,2007,male,35-54 years,0,0.0,Boomers
Slovakia,2007,male,5-14 years,0,0.0,Generation Z
Slovakia,2007,male,55-74 years,0,0.0,Silent
Slovakia,2007,male,75+ years,0,0.0,Silent
Slovakia,2008,male,55-74 years,132,29.87,Silent
Slovakia,2008,male,75+ years,27,29.22,Silent
Slovakia,2008,male,35-54 years,220,28.59,Boomers
Slovakia,2008,male,25-34 years,87,18.4,Generation X
Slovakia,2008,male,15-24 years,42,10.05,Millenials
Slovakia,2008,female,75+ years,12,6.38,Silent
Slovakia,2008,female,35-54 years,36,4.66,Boomers
Slovakia,2008,female,55-74 years,24,4.32,Silent
Slovakia,2008,female,15-24 years,5,1.25,Millenials
Slovakia,2008,female,25-34 years,5,1.1,Generation X
Slovakia,2008,female,5-14 years,1,0.36,Generation Z
Slovakia,2008,male,5-14 years,0,0.0,Generation Z
Slovakia,2009,male,75+ years,35,37.54,Silent
Slovakia,2009,male,55-74 years,161,35.22,Silent
Slovakia,2009,male,35-54 years,242,31.26,Boomers
Slovakia,2009,male,25-34 years,65,13.73,Generation X
Slovakia,2009,male,15-24 years,40,9.8,Millenials
Slovakia,2009,female,55-74 years,22,3.86,Silent
Slovakia,2009,female,35-54 years,21,2.71,Boomers
Slovakia,2009,female,75+ years,5,2.62,Silent
Slovakia,2009,female,25-34 years,6,1.32,Generation X
Slovakia,2009,female,15-24 years,4,1.02,Millenials
Slovakia,2009,female,5-14 years,0,0.0,Generation Z
Slovakia,2009,male,5-14 years,0,0.0,Generation Z
Slovakia,2010,male,75+ years,33,35.05,Silent
Slovakia,2010,male,35-54 years,239,30.67,Generation X
Slovakia,2010,male,55-74 years,145,30.66,Silent
Slovakia,2010,male,25-34 years,76,16.09,Generation X
Slovakia,2010,male,15-24 years,42,10.63,Millenials
Slovakia,2010,female,75+ years,11,5.71,Silent
Slovakia,2010,female,35-54 years,39,5.02,Generation X
Slovakia,2010,female,55-74 years,26,4.44,Silent
Slovakia,2010,female,15-24 years,7,1.85,Millenials
Slovakia,2010,female,25-34 years,8,1.77,Generation X
Slovakia,2010,male,5-14 years,4,1.42,Generation Z
Slovakia,2010,female,5-14 years,1,0.37,Generation Z
Slovakia,2012,male,75+ years,33,34.28,Silent
Slovakia,2012,male,55-74 years,144,28.37,Boomers
Slovakia,2012,male,35-54 years,205,26.18,Generation X
Slovakia,2012,male,25-34 years,74,16.28,Millenials
Slovakia,2012,male,15-24 years,41,11.2,Millenials
Slovakia,2012,female,55-74 years,31,5.02,Boomers
Slovakia,2012,female,35-54 years,30,3.89,Generation X
Slovakia,2012,female,75+ years,3,1.52,Silent
Slovakia,2012,female,25-34 years,5,1.16,Millenials
Slovakia,2012,female,15-24 years,3,0.86,Millenials
Slovakia,2012,male,5-14 years,2,0.72,Generation Z
Slovakia,2012,female,5-14 years,0,0.0,Generation Z
Slovakia,2013,male,75+ years,39,39.98,Silent
Slovakia,2013,male,55-74 years,170,32.55,Boomers
Slovakia,2013,male,35-54 years,206,26.08,Generation X
Slovakia,2013,male,25-34 years,78,17.45,Millenials
Slovakia,2013,male,15-24 years,39,10.99,Millenials
Slovakia,2013,female,55-74 years,27,4.28,Boomers
Slovakia,2013,female,35-54 years,32,4.13,Generation X
Slovakia,2013,female,75+ years,7,3.5,Silent
Slovakia,2013,female,15-24 years,10,2.95,Millenials
Slovakia,2013,female,25-34 years,7,1.64,Millenials
Slovakia,2013,male,5-14 years,1,0.36,Generation Z
Slovakia,2013,female,5-14 years,0,0.0,Generation Z
Slovakia,2014,male,75+ years,41,41.34,Silent
Slovakia,2014,male,55-74 years,163,30.47,Boomers
Slovakia,2014,male,35-54 years,177,22.18,Generation X
Slovakia,2014,male,25-34 years,60,13.65,Millenials
Slovakia,2014,male,15-24 years,30,8.75,Millenials
Slovakia,2014,female,55-74 years,34,5.29,Boomers
Slovakia,2014,female,75+ years,7,3.44,Silent
Slovakia,2014,female,25-34 years,13,3.1,Millenials
Slovakia,2014,female,35-54 years,24,3.07,Generation X
Slovakia,2014,female,15-24 years,5,1.53,Millenials
Slovakia,2014,female,5-14 years,0,0.0,Generation Z
Slovakia,2014,male,5-14 years,0,0.0,Generation Z
Slovenia,2000,male,75+ years,36,120.97,G.I. Generation
Slovenia,2000,male,55-74 years,130,73.53,Silent
Slovenia,2000,male,35-54 years,180,60.46,Boomers
Slovenia,2000,male,25-34 years,53,36.65,Generation X
Slovenia,2000,female,55-74 years,64,29.6,Silent
Slovenia,2000,female,75+ years,19,26.52,G.I. Generation
Slovenia,2000,male,15-24 years,33,22.33,Generation X
Slovenia,2000,female,35-54 years,48,16.28,Boomers
Slovenia,2000,female,15-24 years,13,9.22,Generation X
Slovenia,2000,female,25-34 years,11,7.69,Generation X
Slovenia,2000,male,5-14 years,1,0.87,Millenials
Slovenia,2000,female,5-14 years,0,0.0,Millenials
Slovenia,2001,male,75+ years,45,144.71,Silent
Slovenia,2001,male,55-74 years,134,76.77,Silent
Slovenia,2001,male,35-54 years,177,56.76,Boomers
Slovenia,2001,male,25-34 years,65,43.33,Generation X
Slovenia,2001,female,75+ years,23,30.43,Silent
Slovenia,2001,male,15-24 years,36,24.5,Millenials
Slovenia,2001,female,55-74 years,43,20.29,Silent
Slovenia,2001,female,35-54 years,40,13.43,Boomers
Slovenia,2001,female,15-24 years,10,7.21,Millenials
Slovenia,2001,female,25-34 years,6,4.19,Generation X
Slovenia,2001,male,5-14 years,2,1.78,Millenials
Slovenia,2001,female,5-14 years,0,0.0,Millenials
Slovenia,2002,male,75+ years,35,106.71,Silent
Slovenia,2002,male,55-74 years,136,76.29,Silent
Slovenia,2002,male,35-54 years,191,60.74,Boomers
Slovenia,2002,male,25-34 years,46,30.63,Generation X
Slovenia,2002,female,75+ years,19,23.97,Silent
Slovenia,2002,male,15-24 years,25,17.28,Millenials
Slovenia,2002,female,55-74 years,34,15.95,Silent
Slovenia,2002,female,35-54 years,42,13.98,Boomers
Slovenia,2002,female,25-34 years,8,5.6,Generation X
Slovenia,2002,female,15-24 years,3,2.19,Millenials
Slovenia,2002,female,5-14 years,1,0.96,Millenials
Slovenia,2002,male,5-14 years,0,0.0,Millenials
Slovenia,2003,male,75+ years,40,115.14,Silent
Slovenia,2003,male,55-74 years,134,73.83,Silent
Slovenia,2003,male,35-54 years,184,58.33,Boomers
Slovenia,2003,male,25-34 years,46,30.43,Generation X
Slovenia,2003,female,75+ years,23,27.94,Silent
Slovenia,2003,male,15-24 years,35,24.5,Millenials
Slovenia,2003,female,55-74 years,47,21.96,Silent
Slovenia,2003,female,35-54 years,36,11.91,Boomers
Slovenia,2003,female,15-24 years,9,6.66,Millenials
Slovenia,2003,female,25-34 years,7,4.91,Generation X
Slovenia,2003,male,5-14 years,1,0.95,Millenials
Slovenia,2003,female,5-14 years,0,0.0,Millenials
Slovenia,2004,male,55-74 years,119,64.36,Silent
Slovenia,2004,male,75+ years,19,51.64,Silent
Slovenia,2004,male,35-54 years,162,51.38,Boomers
Slovenia,2004,female,75+ years,23,26.85,Silent
Slovenia,2004,male,25-34 years,38,24.94,Generation X
Slovenia,2004,female,55-74 years,50,23.2,Silent
Slovenia,2004,male,15-24 years,30,21.55,Millenials
Slovenia,2004,female,35-54 years,46,15.19,Boomers
Slovenia,2004,female,15-24 years,12,9.08,Millenials
Slovenia,2004,female,25-34 years,9,6.28,Generation X
Slovenia,2004,female,5-14 years,2,2.06,Millenials
Slovenia,2004,male,5-14 years,2,1.95,Millenials
Slovenia,2005,male,75+ years,43,110.13,Silent
Slovenia,2005,male,55-74 years,108,56.96,Silent
Slovenia,2005,male,35-54 years,152,48.3,Boomers
Slovenia,2005,male,25-34 years,59,38.22,Generation X
Slovenia,2005,male,15-24 years,29,21.33,Millenials
Slovenia,2005,female,75+ years,18,20.28,Silent
Slovenia,2005,female,55-74 years,44,20.18,Silent
Slovenia,2005,female,35-54 years,37,12.24,Boomers
Slovenia,2005,female,25-34 years,7,4.84,Generation X
Slovenia,2005,female,15-24 years,5,3.88,Millenials
Slovenia,2005,female,5-14 years,1,1.05,Millenials
Slovenia,2005,male,5-14 years,0,0.0,Millenials
Slovenia,2006,male,75+ years,48,114.86,Silent
Slovenia,2006,male,55-74 years,142,72.83,Silent
Slovenia,2006,male,35-54 years,159,50.68,Boomers
Slovenia,2006,male,25-34 years,45,28.66,Generation X
Slovenia,2006,female,75+ years,21,22.71,Silent
Slovenia,2006,female,55-74 years,45,20.39,Silent
Slovenia,2006,male,15-24 years,21,15.73,Millenials
Slovenia,2006,female,35-54 years,33,10.96,Boomers
Slovenia,2006,female,15-24 years,7,5.57,Millenials
Slovenia,2006,female,25-34 years,8,5.48,Generation X
Slovenia,2006,female,5-14 years,0,0.0,Millenials
Slovenia,2006,male,5-14 years,0,0.0,Millenials
Slovenia,2007,male,75+ years,45,101.72,Silent
Slovenia,2007,male,55-74 years,112,56.01,Silent
Slovenia,2007,male,35-54 years,121,38.3,Boomers
Slovenia,2007,male,25-34 years,42,26.31,Generation X
Slovenia,2007,female,75+ years,21,21.91,Silent
Slovenia,2007,female,55-74 years,31,13.87,Silent
Slovenia,2007,male,15-24 years,15,11.46,Millenials
Slovenia,2007,female,35-54 years,32,10.65,Boomers
Slovenia,2007,female,15-24 years,7,5.75,Millenials
Slovenia,2007,female,25-34 years,8,5.47,Generation X
Slovenia,2007,female,5-14 years,0,0.0,Generation Z
Slovenia,2007,male,5-14 years,0,0.0,Generation Z
Slovenia,2008,male,75+ years,41,88.08,Silent
Slovenia,2008,male,55-74 years,96,46.54,Silent
Slovenia,2008,male,35-54 years,124,38.86,Boomers
Slovenia,2008,male,15-24 years,28,21.37,Millenials
Slovenia,2008,male,25-34 years,35,21.32,Generation X
Slovenia,2008,female,75+ years,17,17.14,Silent
Slovenia,2008,female,55-74 years,32,14.11,Silent
Slovenia,2008,female,35-54 years,25,8.35,Boomers
Slovenia,2008,female,25-34 years,7,4.79,Generation X
Slovenia,2008,female,15-24 years,3,2.53,Millenials
Slovenia,2008,female,5-14 years,0,0.0,Generation Z
Slovenia,2008,male,5-14 years,0,0.0,Generation Z
Slovenia,2009,male,75+ years,38,78.15,Silent
Slovenia,2009,male,55-74 years,117,55.25,Silent
Slovenia,2009,male,35-54 years,134,42.3,Boomers
Slovenia,2009,male,25-34 years,43,26.5,Generation X
Slovenia,2009,female,75+ years,21,20.65,Silent
Slovenia,2009,female,55-74 years,38,16.51,Silent
Slovenia,2009,male,15-24 years,18,14.34,Millenials
Slovenia,2009,female,35-54 years,33,11.04,Boomers
Slovenia,2009,female,15-24 years,3,2.6,Millenials
Slovenia,2009,female,25-34 years,2,1.37,Generation X
Slovenia,2009,female,5-14 years,0,0.0,Generation Z
Slovenia,2009,male,5-14 years,0,0.0,Generation Z
Slovenia,2010,male,75+ years,49,96.29,Silent
Slovenia,2010,male,55-74 years,107,49.14,Silent
Slovenia,2010,male,35-54 years,121,38.39,Generation X
Slovenia,2010,male,15-24 years,25,20.64,Millenials
Slovenia,2010,male,25-34 years,32,19.88,Generation X
Slovenia,2010,female,55-74 years,35,14.94,Silent
Slovenia,2010,female,75+ years,12,11.49,Silent
Slovenia,2010,female,35-54 years,25,8.39,Generation X
Slovenia,2010,female,25-34 years,5,3.44,Generation X
Slovenia,2010,male,5-14 years,2,2.1,Generation Z
Slovenia,2010,female,15-24 years,1,0.89,Millenials
Slovenia,2010,female,5-14 years,0,0.0,Generation Z
Slovenia,2011,male,75+ years,56,105.15,Silent
Slovenia,2011,male,55-74 years,132,59.21,Boomers
Slovenia,2011,male,35-54 years,112,35.66,Generation X
Slovenia,2011,female,75+ years,20,18.76,Silent
Slovenia,2011,male,15-24 years,21,17.94,Millenials
Slovenia,2011,male,25-34 years,26,16.48,Millenials
Slovenia,2011,female,55-74 years,30,12.57,Boomers
Slovenia,2011,female,35-54 years,30,10.08,Generation X
Slovenia,2011,female,25-34 years,7,4.9,Millenials
Slovenia,2011,female,15-24 years,1,0.91,Millenials
Slovenia,2011,female,5-14 years,0,0.0,Generation Z
Slovenia,2011,male,5-14 years,0,0.0,Generation Z
Slovenia,2012,male,75+ years,60,107.95,Silent
Slovenia,2012,male,55-74 years,118,51.77,Boomers
Slovenia,2012,male,35-54 years,134,42.77,Generation X
Slovenia,2012,male,25-34 years,28,18.03,Millenials
Slovenia,2012,male,15-24 years,20,17.66,Millenials
Slovenia,2012,female,55-74 years,38,15.68,Boomers
Slovenia,2012,female,75+ years,12,11.06,Silent
Slovenia,2012,female,35-54 years,19,6.4,Generation X
Slovenia,2012,female,25-34 years,9,6.37,Millenials
Slovenia,2012,female,5-14 years,1,1.11,Generation Z
Slovenia,2012,female,15-24 years,1,0.94,Millenials
Slovenia,2012,male,5-14 years,0,0.0,Generation Z
Slovenia,2013,male,75+ years,57,98.96,Silent
Slovenia,2013,male,55-74 years,121,52.19,Boomers
Slovenia,2013,male,35-54 years,122,38.84,Generation X
Slovenia,2013,male,25-34 years,36,23.5,Millenials
Slovenia,2013,male,15-24 years,23,21.11,Millenials
Slovenia,2013,female,75+ years,20,18.17,Silent
Slovenia,2013,female,55-74 years,38,15.46,Boomers
Slovenia,2013,female,35-54 years,18,6.08,Generation X
Slovenia,2013,female,25-34 years,8,5.73,Millenials
Slovenia,2013,female,15-24 years,2,1.95,Millenials
Slovenia,2013,male,5-14 years,1,1.03,Generation Z
Slovenia,2013,female,5-14 years,0,0.0,Generation Z
Slovenia,2014,male,75+ years,51,85.21,Silent
Slovenia,2014,male,55-74 years,110,46.55,Boomers
Slovenia,2014,male,35-54 years,114,36.22,Generation X
Slovenia,2014,male,25-34 years,33,22.1,Millenials
Slovenia,2014,male,15-24 years,16,15.15,Millenials
Slovenia,2014,female,75+ years,15,13.39,Silent
Slovenia,2014,female,55-74 years,21,8.43,Boomers
Slovenia,2014,female,35-54 years,21,7.1,Generation X
Slovenia,2014,female,15-24 years,3,3.01,Millenials
Slovenia,2014,female,25-34 years,3,2.2,Millenials
Slovenia,2014,male,5-14 years,1,1.01,Generation Z
Slovenia,2014,female,5-14 years,0,0.0,Generation Z
Slovenia,2015,male,75+ years,62,99.45,Silent
Slovenia,2015,male,55-74 years,120,50.02,Boomers
Slovenia,2015,male,35-54 years,106,33.62,Generation X
Slovenia,2015,male,25-34 years,29,20.04,Millenials
Slovenia,2015,female,75+ years,19,16.67,Silent
Slovenia,2015,female,55-74 years,40,15.86,Boomers
Slovenia,2015,male,15-24 years,14,13.55,Millenials
Slovenia,2015,female,35-54 years,23,7.78,Generation X
Slovenia,2015,female,25-34 years,5,3.76,Millenials
Slovenia,2015,female,15-24 years,3,3.07,Millenials
Slovenia,2015,male,5-14 years,1,0.99,Generation Z
Slovenia,2015,female,5-14 years,0,0.0,Generation Z
South Africa,2000,male,75+ years,4,2.15,G.I. Generation
South Africa,2000,male,35-54 years,79,1.76,Boomers
South Africa,2000,male,25-34 years,56,1.53,Generation X
South Africa,2000,male,55-74 years,24,1.46,Silent
South Africa,2000,male,15-24 years,41,0.87,Generation X
South Africa,2000,female,25-34 years,16,0.43,Generation X
South Africa,2000,female,15-24 years,18,0.38,Generation X
South Africa,2000,female,35-54 years,18,0.37,Boomers
South Africa,2000,female,75+ years,1,0.27,G.I. Generation
South Africa,2000,female,55-74 years,4,0.2,Silent
South Africa,2000,male,5-14 years,5,0.1,Millenials
South Africa,2000,female,5-14 years,1,0.02,Millenials
South Africa,2001,male,75+ years,6,3.05,Silent
South Africa,2001,male,25-34 years,102,2.72,Generation X
South Africa,2001,male,35-54 years,99,2.16,Boomers
South Africa,2001,male,15-24 years,86,1.79,Millenials
South Africa,2001,male,55-74 years,15,0.9,Silent
South Africa,2001,female,15-24 years,27,0.56,Millenials
South Africa,2001,female,35-54 years,21,0.43,Boomers
South Africa,2001,female,25-34 years,15,0.39,Generation X
South Africa,2001,female,55-74 years,6,0.29,Silent
South Africa,2001,male,5-14 years,4,0.08,Millenials
South Africa,2001,female,5-14 years,3,0.06,Millenials
South Africa,2001,female,75+ years,0,0.0,Silent
South Africa,2002,male,35-54 years,67,1.44,Boomers
South Africa,2002,male,25-34 years,46,1.2,Generation X
South Africa,2002,male,15-24 years,55,1.12,Millenials
South Africa,2002,male,75+ years,2,0.97,Silent
South Africa,2002,male,55-74 years,14,0.82,Silent
South Africa,2002,female,15-24 years,26,0.54,Millenials
South Africa,2002,female,75+ years,1,0.25,Silent
South Africa,2002,female,55-74 years,4,0.19,Silent
South Africa,2002,female,35-54 years,9,0.18,Boomers
South Africa,2002,female,25-34 years,6,0.15,Generation X
South Africa,2002,male,5-14 years,5,0.1,Millenials
South Africa,2002,female,5-14 years,1,0.02,Millenials
South Africa,2003,male,75+ years,4,1.89,Silent
South Africa,2003,male,25-34 years,61,1.56,Generation X
South Africa,2003,male,35-54 years,58,1.22,Boomers
South Africa,2003,female,75+ years,5,1.21,Silent
South Africa,2003,male,15-24 years,50,1.01,Millenials
South Africa,2003,male,55-74 years,16,0.92,Silent
South Africa,2003,female,15-24 years,21,0.43,Millenials
South Africa,2003,female,35-54 years,17,0.33,Boomers
South Africa,2003,female,25-34 years,12,0.3,Generation X
South Africa,2003,female,55-74 years,5,0.23,Silent
South Africa,2003,male,5-14 years,4,0.08,Millenials
South Africa,2003,female,5-14 years,3,0.06,Millenials
South Africa,2004,male,75+ years,6,2.78,Silent
South Africa,2004,male,25-34 years,90,2.24,Generation X
South Africa,2004,male,35-54 years,88,1.81,Boomers
South Africa,2004,male,55-74 years,31,1.75,Silent
South Africa,2004,male,15-24 years,71,1.41,Millenials
South Africa,2004,female,15-24 years,29,0.58,Millenials
South Africa,2004,female,35-54 years,27,0.51,Boomers
South Africa,2004,female,25-34 years,20,0.5,Generation X
South Africa,2004,female,75+ years,2,0.47,Silent
South Africa,2004,female,55-74 years,8,0.36,Silent
South Africa,2004,male,5-14 years,8,0.16,Millenials
South Africa,2004,female,5-14 years,3,0.06,Millenials
South Africa,2005,male,75+ years,7,3.22,Silent
South Africa,2005,male,25-34 years,123,2.99,Generation X
South Africa,2005,male,35-54 years,113,2.29,Boomers
South Africa,2005,male,15-24 years,84,1.65,Millenials
South Africa,2005,male,55-74 years,26,1.43,Silent
South Africa,2005,female,75+ years,6,1.37,Silent
South Africa,2005,female,15-24 years,37,0.74,Millenials
South Africa,2005,female,55-74 years,13,0.57,Silent
South Africa,2005,female,35-54 years,24,0.45,Boomers
South Africa,2005,female,25-34 years,17,0.42,Generation X
South Africa,2005,female,5-14 years,4,0.08,Millenials
South Africa,2005,male,5-14 years,4,0.08,Millenials
South Africa,2006,male,75+ years,11,4.79,Silent
South Africa,2006,male,25-34 years,147,3.5,Generation X
South Africa,2006,male,35-54 years,113,2.25,Boomers
South Africa,2006,male,55-74 years,39,2.1,Silent
South Africa,2006,male,15-24 years,98,1.91,Millenials
South Africa,2006,female,75+ years,5,1.1,Silent
South Africa,2006,female,25-34 years,24,0.58,Generation X
South Africa,2006,female,15-24 years,29,0.57,Millenials
South Africa,2006,female,35-54 years,23,0.42,Boomers
South Africa,2006,female,55-74 years,9,0.38,Silent
South Africa,2006,male,5-14 years,9,0.18,Millenials
South Africa,2006,female,5-14 years,7,0.14,Millenials
South Africa,2007,male,25-34 years,86,2.01,Generation X
South Africa,2007,male,35-54 years,101,1.98,Boomers
South Africa,2007,male,15-24 years,92,1.79,Millenials
South Africa,2007,female,75+ years,7,1.48,Silent
South Africa,2007,male,55-74 years,25,1.31,Silent
South Africa,2007,male,75+ years,3,1.25,Silent
South Africa,2007,female,15-24 years,38,0.75,Millenials
South Africa,2007,female,35-54 years,28,0.5,Boomers
South Africa,2007,female,55-74 years,11,0.46,Silent
South Africa,2007,female,25-34 years,18,0.43,Generation X
South Africa,2007,male,5-14 years,6,0.12,Generation Z
South Africa,2007,female,5-14 years,2,0.04,Generation Z
South Africa,2008,male,75+ years,9,3.31,Silent
South Africa,2008,male,25-34 years,103,2.61,Generation X
South Africa,2008,male,35-54 years,112,2.44,Boomers
South Africa,2008,male,15-24 years,92,1.85,Millenials
South Africa,2008,male,55-74 years,27,1.37,Silent
South Africa,2008,female,15-24 years,35,0.7,Millenials
South Africa,2008,female,35-54 years,26,0.5,Boomers
South Africa,2008,female,25-34 years,20,0.47,Generation X
South Africa,2008,female,75+ years,2,0.43,Silent
South Africa,2008,female,55-74 years,8,0.32,Silent
South Africa,2008,female,5-14 years,4,0.08,Generation Z
South Africa,2008,male,5-14 years,3,0.06,Generation Z
South Africa,2009,male,25-34 years,80,1.78,Generation X
South Africa,2009,male,55-74 years,34,1.69,Silent
South Africa,2009,male,75+ years,4,1.6,Silent
South Africa,2009,male,35-54 years,79,1.51,Boomers
South Africa,2009,male,15-24 years,77,1.49,Millenials
South Africa,2009,female,15-24 years,36,0.71,Millenials
South Africa,2009,female,75+ years,3,0.6,Silent
South Africa,2009,female,35-54 years,25,0.44,Boomers
South Africa,2009,female,25-34 years,18,0.42,Generation X
South Africa,2009,female,55-74 years,8,0.31,Silent
South Africa,2009,male,5-14 years,6,0.12,Generation Z
South Africa,2009,female,5-14 years,2,0.04,Generation Z
South Africa,2010,male,75+ years,9,3.6,Silent
South Africa,2010,male,25-34 years,106,2.31,Generation X
South Africa,2010,male,55-74 years,35,1.69,Silent
South Africa,2010,male,35-54 years,85,1.59,Generation X
South Africa,2010,male,15-24 years,56,1.08,Millenials
South Africa,2010,female,75+ years,4,0.77,Silent
South Africa,2010,female,15-24 years,32,0.63,Millenials
South Africa,2010,female,35-54 years,28,0.48,Generation X
South Africa,2010,female,25-34 years,20,0.45,Generation X
South Africa,2010,female,55-74 years,8,0.3,Silent
South Africa,2010,male,5-14 years,8,0.15,Generation Z
South Africa,2010,female,5-14 years,2,0.04,Generation Z
South Africa,2011,male,25-34 years,88,1.88,Millenials
South Africa,2011,male,35-54 years,87,1.59,Generation X
South Africa,2011,male,15-24 years,77,1.49,Millenials
South Africa,2011,male,55-74 years,28,1.31,Boomers
South Africa,2011,male,75+ years,2,0.76,Silent
South Africa,2011,female,75+ years,4,0.74,Silent
South Africa,2011,female,15-24 years,34,0.67,Millenials
South Africa,2011,female,25-34 years,15,0.33,Millenials
South Africa,2011,female,55-74 years,7,0.26,Boomers
South Africa,2011,female,35-54 years,13,0.22,Generation X
South Africa,2011,female,5-14 years,2,0.04,Generation Z
South Africa,2011,male,5-14 years,1,0.02,Generation Z
South Africa,2012,male,75+ years,8,2.94,Silent
South Africa,2012,male,25-34 years,128,2.69,Millenials
South Africa,2012,male,15-24 years,107,2.07,Millenials
South Africa,2012,male,55-74 years,35,1.59,Boomers
South Africa,2012,male,35-54 years,88,1.57,Generation X
South Africa,2012,female,15-24 years,48,0.94,Millenials
South Africa,2012,female,55-74 years,13,0.46,Boomers
South Africa,2012,female,35-54 years,26,0.43,Generation X
South Africa,2012,female,25-34 years,19,0.42,Millenials
South Africa,2012,female,75+ years,1,0.18,Silent
South Africa,2012,female,5-14 years,7,0.14,Generation Z
South Africa,2012,male,5-14 years,7,0.13,Generation Z
South Africa,2013,male,25-34 years,164,3.38,Millenials
South Africa,2013,male,15-24 years,119,2.3,Millenials
South Africa,2013,male,35-54 years,128,2.22,Generation X
South Africa,2013,male,55-74 years,44,1.94,Boomers
South Africa,2013,male,75+ years,5,1.79,Silent
South Africa,2013,female,75+ years,4,0.69,Silent
South Africa,2013,female,25-34 years,32,0.69,Millenials
South Africa,2013,female,15-24 years,32,0.63,Millenials
South Africa,2013,female,55-74 years,15,0.51,Boomers
South Africa,2013,female,35-54 years,29,0.47,Generation X
South Africa,2013,female,5-14 years,8,0.15,Generation Z
South Africa,2013,male,5-14 years,7,0.13,Generation Z
South Africa,2014,male,25-34 years,154,3.13,Millenials
South Africa,2014,male,75+ years,8,2.82,Silent
South Africa,2014,male,15-24 years,126,2.43,Millenials
South Africa,2014,male,35-54 years,127,2.15,Generation X
South Africa,2014,male,55-74 years,40,1.7,Boomers
South Africa,2014,female,15-24 years,50,0.98,Millenials
South Africa,2014,female,25-34 years,32,0.67,Millenials
South Africa,2014,female,35-54 years,23,0.37,Generation X
South Africa,2014,female,55-74 years,11,0.36,Boomers
South Africa,2014,female,75+ years,2,0.33,Silent
South Africa,2014,male,5-14 years,4,0.08,Generation Z
South Africa,2014,female,5-14 years,3,0.06,Generation Z
South Africa,2015,male,75+ years,8,2.8,Silent
South Africa,2015,male,25-34 years,126,2.52,Millenials
South Africa,2015,male,15-24 years,90,1.73,Millenials
South Africa,2015,male,55-74 years,41,1.69,Boomers
South Africa,2015,male,35-54 years,101,1.66,Generation X
South Africa,2015,female,15-24 years,34,0.67,Millenials
South Africa,2015,female,25-34 years,27,0.56,Millenials
South Africa,2015,female,35-54 years,26,0.41,Generation X
South Africa,2015,female,75+ years,2,0.32,Silent
South Africa,2015,female,55-74 years,10,0.32,Boomers
South Africa,2015,male,5-14 years,11,0.21,Generation Z
South Africa,2015,female,5-14 years,6,0.11,Generation Z
Spain,2000,male,75+ years,488,44.95,G.I. Generation
Spain,2000,male,55-74 years,710,19.13,Silent
Spain,2000,male,35-54 years,742,13.59,Boomers
Spain,2000,male,25-34 years,400,11.84,Generation X
Spain,2000,female,75+ years,165,9.06,G.I. Generation
Spain,2000,male,15-24 years,229,7.67,Generation X
Spain,2000,female,55-74 years,285,6.82,Silent
Spain,2000,female,35-54 years,216,3.93,Boomers
Spain,2000,female,25-34 years,107,3.27,Generation X
Spain,2000,female,15-24 years,43,1.51,Generation X
Spain,2000,male,5-14 years,6,0.29,Millenials
Spain,2000,female,5-14 years,3,0.15,Millenials
Spain,2001,male,75+ years,462,41.03,Silent
Spain,2001,male,55-74 years,658,17.55,Silent
Spain,2001,male,35-54 years,702,12.52,Boomers
Spain,2001,male,25-34 years,407,11.77,Generation X
Spain,2001,female,75+ years,160,8.54,Silent
Spain,2001,male,15-24 years,194,6.66,Millenials
Spain,2001,female,55-74 years,228,5.41,Silent
Spain,2001,female,35-54 years,234,4.15,Boomers
Spain,2001,female,25-34 years,93,2.79,Generation X
Spain,2001,female,15-24 years,40,1.44,Millenials
Spain,2001,male,5-14 years,7,0.34,Millenials
Spain,2001,female,5-14 years,4,0.2,Millenials
Spain,2002,male,75+ years,498,42.52,Silent
Spain,2002,male,55-74 years,688,18.08,Silent
Spain,2002,male,35-54 years,752,13.0,Boomers
Spain,2002,male,25-34 years,414,11.61,Generation X
Spain,2002,female,75+ years,154,7.96,Silent
Spain,2002,male,15-24 years,196,6.86,Millenials
Spain,2002,female,55-74 years,268,6.29,Silent
Spain,2002,female,35-54 years,245,4.23,Boomers
Spain,2002,female,25-34 years,103,3.01,Generation X
Spain,2002,female,15-24 years,46,1.69,Millenials
Spain,2002,male,5-14 years,7,0.34,Millenials
Spain,2002,female,5-14 years,1,0.05,Millenials
Spain,2003,male,75+ years,523,42.9,Silent
Spain,2003,male,55-74 years,676,17.53,Silent
Spain,2003,male,35-54 years,799,13.42,Boomers
Spain,2003,male,25-34 years,459,12.52,Generation X
Spain,2003,female,75+ years,162,8.11,Silent
